table_id,dimension_signature,expected_periods,n_time_periods,missing_quarters,missing_values,time_first,time_last,coverage_status,issue_reason
12tu,Alue=MK14|Ammattiryhmä=3321|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,18,2013Q1,2026Q2,REVIEW,18 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3322|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=3323|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,37,2013Q1,2026Q2,REVIEW,37 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3324|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3331|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=3332|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3333|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,24,2013Q1,2026Q2,REVIEW,24 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3334|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,31,2013Q1,2026Q2,REVIEW,31 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3339|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,33,2013Q1,2026Q2,REVIEW,33 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3341|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3342|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3343|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3344|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,32,2013Q1,2026Q2,REVIEW,32 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3351|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=3352|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,12,2013Q1,2026Q2,REVIEW,12 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3353|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3354|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3355|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3359|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,24,2013Q1,2026Q2,REVIEW,24 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3411|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3412|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=3413|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,31,2013Q1,2026Q2,REVIEW,31 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3421|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3422|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3423|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,13,2013Q1,2026Q2,REVIEW,13 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3431|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,32,2013Q1,2026Q2,REVIEW,32 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3432|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,6,2013Q1,2026Q2,REVIEW,6 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3433|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3434|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,35,2013Q1,2026Q2,REVIEW,35 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3435|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3511|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3512|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,30,2013Q1,2026Q2,REVIEW,30 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3513|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3514|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3521|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=3522|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4110|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,20,2013Q1,2026Q2,REVIEW,20 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4120|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4131|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4132|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,34,2013Q1,2026Q2,REVIEW,34 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4213|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=4214|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=4221|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,22,2013Q1,2026Q2,REVIEW,22 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4222|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,20,2013Q1,2026Q2,REVIEW,20 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4223|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4224|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4225|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4226|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,37,2013Q1,2026Q2,REVIEW,37 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4227|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4229|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4311|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,33,2013Q1,2026Q2,REVIEW,33 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4312|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4313|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4321|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,29,2013Q1,2026Q2,REVIEW,29 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4322|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4323|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4411|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4412|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,8,2013Q1,2026Q2,REVIEW,8 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4413|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=4415|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4416|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,30,2013Q1,2026Q2,REVIEW,30 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=4419|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,32,2013Q1,2026Q2,REVIEW,32 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5112|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5113|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5120|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5131|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5132|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5141|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5142|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5151|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,34,2013Q1,2026Q2,REVIEW,34 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5152|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,11,2013Q1,2026Q2,REVIEW,11 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5153|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5161|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5163|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5164|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,26,2013Q1,2026Q2,REVIEW,26 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5165|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5169|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5221|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5222|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,13,2013Q1,2026Q2,REVIEW,13 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5223|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5230|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5241|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5242|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,17,2013Q1,2026Q2,REVIEW,17 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5243|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5244|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5245|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,18,2013Q1,2026Q2,REVIEW,18 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5246|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,8,2013Q1,2026Q2,REVIEW,8 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5249|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5311|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5312|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,11,2013Q1,2026Q2,REVIEW,11 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5321|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5322|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=5329|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5411|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5412|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,18,2013Q1,2026Q2,REVIEW,18 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5413|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5414|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=5419|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6112|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6113|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,7,2013Q1,2026Q2,REVIEW,7 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6114|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6121|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,39,2013Q1,2026Q2,REVIEW,39 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6122|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6123|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=6129|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6130|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6210|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,26,2013Q1,2026Q2,REVIEW,26 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6221|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6222|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=6224|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK14|Ammattiryhmä=7111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7112|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,20,2013Q1,2026Q2,REVIEW,20 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7113|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7114|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,17,2013Q1,2026Q2,REVIEW,17 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7115|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7119|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7121|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7122|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7123|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,12,2013Q1,2026Q2,REVIEW,12 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7124|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,26,2013Q1,2026Q2,REVIEW,26 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7125|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,7,2013Q1,2026Q2,REVIEW,7 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7126|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,11,2013Q1,2026Q2,REVIEW,11 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7127|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7131|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7132|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,24,2013Q1,2026Q2,REVIEW,24 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7133|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7213|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7214|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,12,2013Q1,2026Q2,REVIEW,12 missing value(s)
12tu,Alue=MK14|Ammattiryhmä=7215|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
